155	155
CLQCA_20-314	CCHOSW
CLQCA_20-248	CCIOSW
N19-1C	CCLOSW
N493-2C	CCMOSW
VKM_Y-504:S	CCNOSW
IFO_0877:6-1	CCPOSW
Ksc2-2B	CCQOSW
Ksc40-8A	CCROSW
Ksc73-2D	CCSOSW
S11F3-6B	CCTOSW
S8BM-30-2D	CCVOSW
S8BM-32-4D(a)	CDAOSW
ATCC_66348-1D	CDBOSW
N37-1A	CDCOSW
N38-4A	CDDOSW
N39-7A	CDEOSW
N22.00-5D	CDFOSW
N3.00-7A	CDGOSW
N159.01-2B	CDHOSW
N163.01-5A	CDIOSW
CCY_21-4-93:6B	CDKOSW
N51-1A	CDLOSW
UFRJ_50613-2D(a)	CDMOSW
UCD_61-190-6A	CDNOSW
N95-5-1A	CDPOSW
N95-6-1C	CDQOSW
CECT10331:9-1	CDROSW
CECT10351-1B	CDSOSW
CECT10171-5B	CDTOSW
DBVPG1616-1D	CDVOSW
DBVPG1617-5A	CEAOSW
DBVPG1619-4B	CEBOSW
DBVPG1620-1A	CECOSW
DBVPG1621-5A	CEDOSW
DBVPG1622-8B	CEEOSW
DBVPG1623-2A	CEFOSW
EM14S01-3B	CEGOSW
ES2M03-7A	CEHOSW
GE14S01-7B	CEIOSW
JCM_2985-4B	CEKOSW
JCM_3529-7B	CELOSW
CCY_21-4-89:7-3	CEMOSW
ATCC_38618:2-2	CENOSW
ATCC_52922-1C	CEPOSW
MUCL_30909-2C	CEQOSW
N34:2-4(a)	CEROSW
N26-1-10:7-5(a)	CESOSW
N134:7-1(a)	CETOSW
IFO_0289:4-3(b)	CEVOSW
Dji2-2A(a)	CFAOSW
ho_SB	CFBOSW
4.5_WLP530	CFCOSW
1.3_Safale_US05	CFDOSW
4.9_WLP099	CFEOSW
6.2_WLP570	CFFOSW
1.6_Safale_S40	CFGOSW
Nottingham_ale_1.8_Lallemand	CFHOSW
2.6_Windsor_British	CFIOSW
5.5_WLP090	CFMOSW
3.3_Safale_S-33	CFNOSW
3.4_Safbrew_T-58	CFPOSW
UCD_40-235	CFQOSW
UCD_40-248	CFROSW
UCD_40-255	CFSOSW
UCD_40-346	CFTOSW
UCD_40-49	CFVOSW
UCD_05-780	CGBOSW
UCD_06-645	CGCOSW
UCD_09-448	CGDOSW
UCD_11-601	CGEOSW
TayTa	CGGOSW
VNL3	CGHOSW
Me7	CGIOSW
Lx2	CGKOSW
BMQ557	CGLOSW
SGB1	CGNOSW
SG4	CGPOSW
RR1a	CGQOSW
VL5	CGROSW
Ca6	CGSOSW
Lib39	CGTOSW
Lib51	CGVOSW
Lib52	CHAOSW
Lib54	CHBOSW
Lib61	CHCOSW
Lib70	CHDOSW
Lib71	CHEOSW
Lib73	CHFOSW
324-6C	CHGOSW
319-5C	CHHOSW
646-3B	CHIOSW
Win-8B	CHKOSW
SBE-1C	CHLOSW
SBD	CHMOSW
B9b-1	CHNOSW
B9c-1	CHPOSW
B10-1	CHQOSW
SC 29 F. Dromer IP	CHROSW
SC 32 F. Dromer IP	CHSOSW
SC 33 F. Dromer IP	CHTOSW
SRC 120	CHVOSW
CI001	CI001
SRC 147	CIAOSW
SRC 213	CIBOSW
Ponton 11	CICOSW
Ponton 12	CIDOSW
Ponton 13	CIEOSW
Ponton 14	CIFOSW
PB11	CIGOSW
PB12	CIHOSW
PB13	CIIOSW
PB14	CIKOSW
PB15	CILOSW
malade Hc6553	CIMOSW
malade Pac6436	CINOSW
malade 6442	CIPOSW
malade 6452	CIQOSW
malade 6441	CIROSW
malade Elbaz 6766	CISOSW
malade 459 Labaume	CITOSW
malade 1124/150017	CIVOSW
CJM11.1	CJM11_1
CJM19.5	CJM19_5
CJM19.6	CJM19_6
CJM20.1	CJM20_1
CJM21.4	CJM21_4
CJM24.1	CJM24_1
CJM25.1	CJM25_1
CJM25.4	CJM25_4
CJM25.5	CJM25_5
CJM6.2	CJM6_2
malade 3285/11-2-4	CKAOSW
malade 98 1655/125391	CKBOSW
malade 139287/11_2_1	CKCOSW
malade 97 138633/11-2-5	CKDOSW
malade 141076/11210	CKEOSW
malade 150865/1122	CKFOSW
UL G84F88I90	CKGOSW
ultra lev. 1127	CKHOSW
perentol	CKIOSW
malade 98 3312	CKKOSW
malade 98 3161	CKLOSW
malade 98 2574	CKMOSW
malade 98 2601	CKNOSW
malade Broussais	CKPOSW
malade M2402A Necker	CKQOSW
malade Darkman	CKROSW
malade Berchid	CKSOSW
malade Fauot	CKTOSW
malade Boisse	CKVOSW
malade Moreau	CLAOSW
sample 40	CLBOSW
sample 50	CLCOSW
sample 33	CLDOSW
NCYC_2966	CLGOSW
NCYC_2743	CLHOSW
K5	CLIOSW
K9	CLKOSW
K10	CLLOSW
K13	CLMOSW
K14	CLNOSW
K15	CLPOSW
UC5	CLQOSW
RIB1008	CLROSW
RIB1010	CLSOSW
RIB1011	CLTOSW
RIB1012	CLVOSW
RIB1014	CMBOSW
RIB1015	CMCOSW
RIB1016	CMDOSW
RIB1017	CMEOSW
RIB6001	CMFOSW
RIB6002	CMGOSW
RIB6003	CMHOSW
RIB6004	CMIOSW
RIB6005	CMKOSW
RIB6006	CMLOSW
RIB6007	CMMOSW
RIB0007	CMNOSW
YPS615	CMPOSW
YPS617	CMQOSW
YPS670	CMSOSW
SM.9.4.BR2	CMTOSW
SM.8.2.C13	CNBOSW
SM8.3.M5	CNCOSW
SM.8.7.L8	CNEOSW
SM.8.7.L9	CNFOSW
SM.8.7.BR1	CNGOSW
SM.8.8.BL1	CNHOSW
SM.8.8.CVR1	CNIOSW
SA.1.5.	CNKOSW
SA.9.2.BL3	CNLOSW
SA.9.3.VR1	CNMOSW
SA.9.4.VL4	CNNOSW
SA.9.4.BR2	CNPOSW
SA.10.1.VL1	CNQOSW
SA.10.1.VR4	CNROSW
RP11.4.1	CNSOSW
RP11.4.11	CNTOSW
RP11.4.14	CNVOSW
906	CPAOSW
995	CPBOSW
997	CPCOSW
1175	CPDOSW
1216	CPEOSW
1235	CPFOSW
1560	CPGOSW
LCBG-3D6	CPIOSW
LCBG-Mosca3	CPKOSW
LCBG-4Y3	CPLOSW
LCBG-3D2	CPMOSW
LCBG-3Y3	CPNOSW
LCBG-3D4	CPQOSW
LCBG-3Y8	CPROSW
FTPW4	CPSOSW
FTPW3	CPTOSW
FTPW32	CQAOSW
FTPW35	CQBOSW
MTF2546	CQCOSW
MTF2547	CQDOSW
MTF2548	CQEOSW
MTF2549	CQFOSW
MTF2550	CQGOSW
MTF2551	CQHOSW
MTF2552	CQIOSW
CQJZ1.4	CQJZ1_4
MTF2553	CQKOSW
MTF2554	CQLOSW
MTF2555	CQMOSW
MTF2556	CQNOSW
MTF2557	CQPOSW
RIB1006	CQQOSW
RIB1007	CQROSW
CEY647	CQSOSW
L-982	CQTOSW
CD7-9Sv2	CQVOSW
RB3-7Sc2	CRAOSW
SC2-37	CRBOSW
Ba-215	CRCOSW
FIMA_3	CRDOSW
CLQCA_17-111	CREOSW
L-846	CRGOSW
L-319	CRHOSW
AGME_5I	CRIOSW
E1-6	CRKOSW
C-6	CRLOSW
D47-60-3B	D47_60_3B
DBL.1	DBL_1
DBQ22	DBQ22
DBQ26	DBQ26
DBS11	DBS11
DBS12	DBS12
DBVPG10100	DBVPG10100
DJM4.1	DJM4_1
DX10-3	DX10_3
E-SYBR-8:EM93	EM93
EXF6719	EXF6719
EXF6761	EXF6761
EXF6780	EXF6780
F12-3B	F12_3B
F25	F25
F3-4	F3_4
Fermicru 4F9	Fermicru4F9
FJ1	FJ1
FJ10	FJ10
FJ11	FJ11
FJ12	FJ12
FJ2	FJ2
FJ3	FJ3
FJ4	FJ4
FJ5	FJ5
FJ6	FJ6
FJ7	FJ7
FJ8	FJ8
FJ9	FJ9
FJSA40.2	FJSA40_2
FS2D	FS2D
GE7-4A	GE7_4A
GMY321	GMY321
GS1	GS1
GS3.1	GS3_1
GS5.6	GS5_6
GS5.7	GS5_7
GS6	GS6
GT39.1	GT39_1
GT99.1	GT99_1
GUF54-A1	GUF54_A1
GZLJ3.1	GZLJ3_1
GZLJ3.19	GZLJ3_19
GZLJ3.22	GZLJ3_22
GZLJ3.30	GZLJ3_30
HLJ1	HLJ1
HLJ10	HLJ10
HLJ167	HLJ167
HLJ2	HLJ2
HLJ201	HLJ201
HLJ225	HLJ225
HLJ3	HLJ3
HLJ4	HLJ4
HLJ59	HLJ59
HN1	HN1
HN1.9	HN1_9
HN10	HN10
HN11	HN11
HN13	HN13
HN14	HN14
HN15	HN15
HN16	HN16
HN17	HN17
HN18	HN18
HN19	HN19
HN2	HN2
HN2.2	HN2_2
HN3	HN3
HN3.8	HN3_8
HN4	HN4
HN5	HN5
HN5.1	HN5_1
HN6	HN6
HN6.1	HN6_1
HN9	HN9
HQ1.1	HQ1_1
HQ3.1	HQ3_1
HZJZ4.5	HZJZ4_5
HZJZ5.4	HZJZ5_4
HZJZ5.5	HZJZ5_5
JHBMY20.1	JHBMY20_1
JL1	JL1
JL2	JL2
JL3	JL3
JL4	JL4
JL5	JL5
JM13.2	JM13_2
JM14.3	JM14_3
JM22.1	JM22_1
JM28.13	JM28_13
JM28-16	JM28_16
JM28.2	JM28_2
JM32.3	JM32_3
JM32.8	JM32_8
JM37.2	JM37_2
JM4.8	JM4_8
JM8.3	JM8_3
JQ10.6	JQ10_6
JQ8.3	JQ8_3
JQ8.4	JQ8_4
JQ9.3	JQ9_3
JQ9.4	JQ9_4
JQHG.1	JQHG_1
JT10.10	JT10_10
JT21.1	JT21_1
JT21.3	JT21_3
JT43.1	JT43_1
JT49.1	JT49_1
JT49.3	JT49_3
JT49.4	JT49_4
JT94.11	JT94_11
JTHB1	JTHB1
JXXY1.1	JXXY1_1
JXXY10.1	JXXY10_1
JXXY16.1	JXXY16_1
JZ1-4	JZ1_4
JZ10.1	JZ10_1
K1-280-2B	K1_280_2B
KO001	KO001
KO002	KO002
KO003	KO003
L1414	L1414
L174	L174
L175	L175
L181	L181
L214	L214
L292	L292
L328	L328
L461	L461
L528	L528
L557	L557
L560	L560
L561	L561
L564	L564
L708	L708
L709	L709
L710	L710
L711	L711
L712	L712
L715	L715
L716	L716
L719	L719
L723	L723
L725	L725
L742	L742
L746	L746
L750	L750
L753	L753
L757	L757
L758	L758
L761	L761
LA001	LA001
LA002	LA002
LJM21.1	LJM21_1
LJM21.10	LJM21_10
LJM21.3	LJM21_3
LJM21.9	LJM21_9
LJM6A.1	LJM6A_1
LJM6A.4	LJM6A_4
LJQ13.C7	LJQ13_C7
LJQ131.6	LJQ131_6
LJQ13A.5	LJQ13A_5
LJQ13C.1	LJQ13C_1
LJZ22.1	LJZ22_1
LM1-2	LM1_2
LSF.1	LSF_1
MIX1	MIX1
MIX2	MIX2
MJQ3.1	MJQ3_1
MLAF.1	MLAF_1
MM 11	MM_11
MTJZ1	MTJZ1
MTJZ2	MTJZ2
MTJZ3	MTJZ3
MTJZ4	MTJZ4
MTZ13.12	MTZ13_12
NGS21L.1	NGS21L_1
NQ13-1	NQ13_1
NRRL-Y-11572	NRRL_Y_11572
NRRL-Y 12658	NRRL_Y_12658
NX1	NX1
NX2	NX2
NX3	NX3
NX4.1	NX4_1
NX7.1	NX7_1
NX8.1	NX8_1
NX8.3	NX8_3
P3-D5	P3_D5
OS2389	P91 __ UCDFST 73-538.2
PYCC 2613	PYCC_2613
PYCC 2708	PYCC_2708
PYCC 4891	PYCC_4891
PYCC 4935	PYCC_4935
PYCC 6730	PYCC_6730
PYCC 6731	PYCC_6731
PYCC 6732	PYCC_6732
PYCC 6733	PYCC_6733
QH1.1	QH1_1
QH1-3	QH1_3
QH2.1	QH2_1
QH21-3	QH21_3
QH25-4	QH25_4
QH3.1	QH3_1
QH45-2	QH45_2
QH6.5	QH6_5
QH7.2	QH7_2
QH7.3	QH7_3
QH7.4	QH7_4
E-SYBR-8:REG1B-25A	REG1B_25A
S27	S27
SA001	SA001
SA002	SA002
SA004	SA004
SA005	SA005
SA006	SA006
SA007	SA007
SK1	SACE_GAL
L1528	SACE_GAP
UWOPS83-787_3	SACE_GAS
UWOPS87-2421	SACE_GAT
W303	SACE_GAV
273614N	SACE_MAA
378604X	SACE_MAB
UWOPS05_227_2	SACE_MAL
YJM189	SACE_YAA
YJM193	SACE_YAB
YJM195	SACE_YAC
YJM244	SACE_YAD
YJM248	SACE_YAE
YJM270	SACE_YAF
YJM271	SACE_YAG
YJM450	SACE_YAK
YJM451	SACE_YAL
YJM453	SACE_YAM
YJM456	SACE_YAN
YJM541	SACE_YAP
YJM554	SACE_YAQ
YJM555	SACE_YAR
YJM681	SACE_YAT
YJM682	SACE_YAU
YJM683	SACE_YAV
YJM689	SACE_YAW
YJM693	SACE_YAX
YJM969	SACE_YAY
YJM972	SACE_YAZ
YJM975	SACE_YBA
YJM978	SACE_YBB
YJM987	SACE_YBE
YJM980	SACE_YBF
YJM993	SACE_YBG
YJM996	SACE_YBH
YJM1190	SACE_YBJ
YJM1199	SACE_YBK
YJM1202	SACE_YBL
YJM1208	SACE_YBM
YJM1242	SACE_YBN
YJM1244	SACE_YBO
YJM1248	SACE_YBP
YJM1250	SACE_YBQ
YJM1252	SACE_YBR
YJM1273	SACE_YBS
YJM1304	SACE_YBT
YJM1307	SACE_YBU
YJM1311	SACE_YBV
YJM1326	SACE_YBW
YJM1332	SACE_YBX
YJM1336	SACE_YBY
YJM1338	SACE_YBZ
YJM1341	SACE_YCA
YJM1342	SACE_YCB
YJM1355	SACE_YCC
YJM1356	SACE_YCD
YJM1381	SACE_YCE
YJM1383	SACE_YCF
YJM1385	SACE_YCG
YJM1386	SACE_YCH
YJM1387	SACE_YCI
YJM1388	SACE_YCJ
YJM1389	SACE_YCK
YJM1399	SACE_YCL
YJM1400	SACE_YCM
YJM1401	SACE_YCN
YJM1402	SACE_YCO
YJM1415	SACE_YCP
YJM1417	SACE_YCQ
YJM1418	SACE_YCR
YJM1419	SACE_YCS
YJM1433	SACE_YCT
YJM1434	SACE_YCU
YJM1439	SACE_YCV
YJM1443	SACE_YCW
YJM1444	SACE_YCX
YJM1447	SACE_YCY
YJM1450	SACE_YCZ
YJM1460	SACE_YDA
YJM1463	SACE_YDB
YJM1477	SACE_YDC
YJM1478	SACE_YDD
YJM1479	SACE_YDE
YJM1526	SACE_YDF
YJM1527	SACE_YDG
YJM1549	SACE_YDH
YJM1573	SACE_YDI
YJM1574	SACE_YDJ
YJM1592	SACE_YDK
YJM1615	SACE_YDL
YJM1078	SACE_YDM
YJM1083	SACE_YDN
YJM1129	SACE_YDO
SD085	SD085
SD1	SD1
SD2	SD2
SD3	SD3
SD4	SD4
SDO2s1	SDO2s1
SDO3s1	SDO3s1
SDO6s1	SDO6s1
SDO8s1	SDO8s1
E-SYBR-8:SG60	SG60
E-SYBR-8:Sgu165	Sgu165
E-SYBR-8:SGU165-50A	SGU165_50A
E-SYBR-8:Sgu421	Sgu421
SM69s1	SM69s1
SP001	SP001
SP002	SP002
SP003	SP003
SP004	SP004
SP005	SP005
SP006	SP006
SP007	SP007
SP008	SP008
SP009	SP009
SP010	SP010
SP011	SP011
SX1	SX1
SX10	SX10
SX11	SX11
SX2	SX2
SX3	SX3
SX4	SX4
SX5	SX5
SX6	SX6
SX7	SX7
SX8	SX8
SX9	SX9
SXJM1.1	SXJM1_1
SXJM4.1	SXJM4_1
SXJM6.6	SXJM6_6
SXJM9.5	SXJM9_5
TA12-2	TA12_2
TS12-A7	TS12_A7
TUM 127	TUM127
TUM 148	TUM148
TUM 149	TUM149
TUM 165	TUM165
TUM 174	TUM174
TUM 175	TUM175
TUM 177	TUM177
TUM 184	TUM184
TUM 205	TUM205
TUM 210	TUM210
TUM 211	TUM211
TUM 213	TUM213
TUM 308	TUM308
TUM 338	TUM338
TUM 380	TUM380
TUM 381	TUM381
TUM 480	TUM480
TUM 506	TUM506
TUM 507	TUM507
TUM 508	TUM508
TUM 511	TUM511
TUM 513	TUM513
TY1.4	TY1_4
TY1.5	TY1_5
TY2.1	TY2_1
TY3.9	TY3_9
UFMG-CM-Y215	UFMG_CM_Y215
UFMG-CM-Y223	UFMG_CM_Y223
UFMG-CM-Y228	UFMG_CM_Y228
UFMG-CM-Y251	UFMG_CM_Y251
UFMG-CM-Y255	UFMG_CM_Y255
UFMG-CM-Y257	UFMG_CM_Y257
UFMG-CM-Y260	UFMG_CM_Y260
UFMG-CM-Y262	UFMG_CM_Y262
UFMG-CM-Y263	UFMG_CM_Y263
UFMG-CM-Y264	UFMG_CM_Y264
UFMG-CM-Y266	UFMG_CM_Y266
UFMG-CM-Y455	UFMG_CM_Y455
UFMG-CM-Y456	UFMG_CM_Y456
UFMG-CM-Y457	UFMG_CM_Y457
UFMG-CM-Y461	UFMG_CM_Y461
UFMG-CM-Y462	UFMG_CM_Y462
UFMG-CM-Y463	UFMG_CM_Y463
UFMG-CM-Y464	UFMG_CM_Y464
UFMG-CM-Y617	UFMG_CM_Y617
UFMG-CM-Y618	UFMG_CM_Y618
UFMG-CM-Y619	UFMG_CM_Y619
UFMG_CM_Y620	UFMG_CM_Y620
UFMG_CM_Y621	UFMG_CM_Y621
UFMG-CM-Y622	UFMG_CM_Y622
UFMG-CM-Y627	UFMG_CM_Y627
UFMG-CM-Y628	UFMG_CM_Y628
UFMG-CM-Y629	UFMG_CM_Y629
UFMG-CM-Y630	UFMG_CM_Y630
UFMG-CM-Y631	UFMG_CM_Y631
UFMG-CM-Y632	UFMG_CM_Y632
UFMG-CM-Y633	UFMG_CM_Y633
UFMG-CM-Y634	UFMG_CM_Y634
UFMG-CM-Y635	UFMG_CM_Y635
UFMG-CM-Y636	UFMG_CM_Y636
UFMG-CM-Y637	UFMG_CM_Y637
UFMG-CM-Y638	UFMG_CM_Y638
UFMG-CM-Y639	UFMG_CM_Y639
UFMG-CM-Y641	UFMG_CM_Y641
UFMG-CM-Y642	UFMG_CM_Y642
UFMG-CM-Y643	UFMG_CM_Y643
UFMG-CM-Y644	UFMG_CM_Y644
UFMG-CM-Y645	UFMG_CM_Y645
UFMG-CM-Y646	UFMG_CM_Y646
UFMG-CM-Y647	UFMG_CM_Y647
UFMG-CM-Y648	UFMG_CM_Y648
UFMG-CM-Y649	UFMG_CM_Y649
UFMG-CM-Y650	UFMG_CM_Y650
UFMG-CM-Y651	UFMG_CM_Y651
UFMG-CM-Y652	UFMG_CM_Y652
UWO 03-433.3	UWO03_433_3
WI001	WI001
WI002	WI002
WI003	WI003
WI004	WI004
WI005	WI005
WI006	WI006
WI007	WI007
WI009	WI009
WI010	WI010
WI011	WI011
WI012	WI012
WI013	WI013
WI014	WI014
WI015	WI015
WI016	WI016
WI017	WI017
WI018	WI018
WI019	WI019
WJM5.2	WJM5_2
WJZ1.2	WJZ1_2
WL001	WL001
WL002	WL002
WL003	WL003
WL004	WL004
WL005	WL005
WL006	WL006
WL007	WL007
WL008	WL008
WL010	WL010
WL011	WL011
WL012	WL012
WL013	WL013
WL014	WL014
WL015	WL015
WL016	WL016
WL1	WL1
WL2	WL2
WL3	WL3
WL4	WL4
WM11-3	WM11_3
WM7-1	WM7_1
XJ1	XJ1
XJ2	XJ2
XJ4	XJ4
XJ5	XJ5
XJ6	XJ6
XJ7	XJ7
XJ7.3	XJ7_3
XST	XST
XXY26L.1	XXY26L_1
XXY30L.2	XXY30L_2
XXYS1.4	XXYS1_4
XXYS14.1	XXYS14_1
XZ10.1	XZ10_1
XZ2.1	XZ2_1
XZ3.1	XZ3_1
XZ4.1	XZ4_1
XZ4.2	XZ4_2
XZ7	XZ7
E-SYBR-8:Y13EU	Y13EU
OS162	Y5
E-SYBR-8:YA5	YA5
E-SYBR-8:YA5_46A	YA5_46A
E-SYBR-8:YA5_46D	YA5_46D
E-SYBR-8:YB10	YB10
E-SYBR-8:YB7	YB7
E-SYBR-8:YB8	YB8
E-SYBR-8:YE2	YE2
E-SYBR-8:YE3	YE3
E-SYBR-8:YH1	YH1
YM3.1	YM3_1
YN1	YN1
YN5	YN5
YN6	YN6
YO 652	YO_652
YO 653	YO_653
YO 654	YO_654
E-SYBR-8:YP4_40D	YP4_40D
E-SYBR-8:YUC22	YUC22
E-SYBR-8:YUC22_34C	YUC22_34C
E-SYBR-8:YUC22_34D	YUC22_34D
E-SYBR-8:YUC5	YUC5
E-SYBR-8:YVPC7.6	YVPC7_6
ZIM 2221	ZIM_2221
ZIM 2580	ZIM_2580
ZP530	ZP530
ZP541	ZP541
ZP560	ZP560
ZP561	ZP561
ZP562	ZP562
ZP563	ZP563
ZP564	ZP564
ZP565	ZP565
ZP566	ZP566
ZP568	ZP568
ZP570	ZP570
ZP575	ZP575
ZP577	ZP577
ZP578	ZP578
ZP579	ZP579
ZP590	ZP590
ZP633	ZP633
ZP636	ZP636
ZP641	ZP641
ZP649	ZP649
ZP650	ZP650
ZP651	ZP651
ZP652	ZP652
ZP653	ZP653
ZP654	ZP654
ZP655	ZP655
ZP656	ZP656
ZP657	ZP657
ZP658	ZP658
ZP674	ZP674
ZP675	ZP675
ZP676	ZP676
ZP677	ZP677
ZP678	ZP678
ZP680	ZP680
ZP736	ZP736
ZP742	ZP742
ZP778	ZP778
ZP779	ZP779
ZP781	ZP781
ZP783	ZP783
ZP784	ZP784
ZP785	ZP785
ZP786	ZP786
ZP793	ZP793
ZP794	ZP794
ZP796	ZP796
ZP817	ZP817
ZP823	ZP823
ZP850	ZP850
ZP851	ZP851
ZP860	ZP860
ZP861	ZP861
ZP862	ZP862
